image,eventLabel,date,event,participants,article_en
http://commons.wikimedia.org/wiki/Special:FilePath/North%20Borneo%20Dispute%20territory.PNG,Brunei Civil War,1660-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3263276,,https://en.wikipedia.org/wiki/Brunei_Civil_War
,Nicaraguan civil war of 1926–27,1926-05-02T00:00:00Z,http://www.wikidata.org/entity/Q5887669,,https://en.wikipedia.org/wiki/Nicaraguan_Civil_War_(1926%E2%80%931927)
,Costa Rican Civil War,1948-04-24T00:00:00Z,http://www.wikidata.org/entity/Q3434218,,https://en.wikipedia.org/wiki/Costa_Rican_Civil_War
http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20Huysmans%201.jpg,1860 civil conflict in Mount Lebanon and Damascus,1860-07-11T00:00:00Z,http://www.wikidata.org/entity/Q3772246,,https://en.wikipedia.org/wiki/1860_civil_conflict_in_Mount_Lebanon_and_Damascus
http://commons.wikimedia.org/wiki/Special:FilePath/Pueblo%20libre%20musee%20lepiani%20entree%20a%20Lima.jpg,Peruvian Civil War of 1894–1895,1894-10-24T00:00:00Z,http://www.wikidata.org/entity/Q5887721,,https://en.wikipedia.org/wiki/Peruvian_Civil_War_of_1894%E2%80%931895
http://commons.wikimedia.org/wiki/Special:FilePath/Mapa%20de%20la%20Guerra%20civil%20boliviana.jpg,Federal Revolution of 1899,1899-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5887712,,https://en.wikipedia.org/wiki/Bolivian_Civil_War
,Peruvian Civil War of 1856-1858,1856-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5887718,,https://en.wikipedia.org/wiki/Peruvian_Civil_War_of_1856%E2%80%931858
,Piedmontese Civil War,1639-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3778584,,https://en.wikipedia.org/wiki/Piedmontese_Civil_War
,Salaverry-Santa Cruz War,1835-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5887865,,https://en.wikipedia.org/wiki/Salaverry-Santa_Cruz_War
http://commons.wikimedia.org/wiki/Special:FilePath/Hazell%27s%20annual%20a%20cyclop%C3%A6dic%20record%20of%20men%20and%20topics%20of%20the%20day%20%281905%29%20%2814775597324%29.jpg,Acre War,1899000-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2606574,,https://en.wikipedia.org/wiki/Acre_War
,Zhili–Anhui War,1920-07-14T00:00:00Z,http://www.wikidata.org/entity/Q2614800,,https://en.wikipedia.org/wiki/Zhili%E2%80%93Anhui_War
http://commons.wikimedia.org/wiki/Special:FilePath/United%20States%E2%80%93Mexico%20border%20map.jpg,Border War,1910-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2615472,,https://en.wikipedia.org/wiki/Mexican_Border_War_(1910%E2%80%931919)
http://commons.wikimedia.org/wiki/Special:FilePath/LaGuerreAMadagascar.jpg,Franco-Hova Wars,1895-09-01T00:00:00Z,http://www.wikidata.org/entity/Q2638505,,https://en.wikipedia.org/wiki/Franco-Hova_Wars
,Ottoman–Hotaki War (1722–1727),1722-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2748377,,https://en.wikipedia.org/wiki/Ottoman%E2%80%93Hotaki_War_(1726%E2%80%931727)
http://commons.wikimedia.org/wiki/Special:FilePath/Katanga%20in%20Democratic%20Republic%20of%20the%20Congo.svg,Shaba II,1978-06-01T00:00:00Z,http://www.wikidata.org/entity/Q2745406,,https://en.wikipedia.org/wiki/Shaba_II
,Russian–Circassian War,1763-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2737628,,https://en.wikipedia.org/wiki/Russo-Circassian_War
http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Ridgeway.jpg,Fenian raids,1866-04-01T00:00:00Z,http://www.wikidata.org/entity/Q2996302,,https://en.wikipedia.org/wiki/Fenian_raids
http://commons.wikimedia.org/wiki/Special:FilePath/Maung%20Minbyu%20Nat.jpg,Forty Years' War,1385-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3119006,,https://en.wikipedia.org/wiki/Forty_Years%27_War
http://commons.wikimedia.org/wiki/Special:FilePath/Peruvian%20submarine%20crew.jpg,Ecuadorian–Peruvian War of 1858–1860,1857-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3119117,,https://en.wikipedia.org/wiki/Ecuadorian%E2%80%93Peruvian_War_(1857%E2%80%931860)
http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Preston%201648.svg,Second English Civil War,1648-02-01T00:00:00Z,http://www.wikidata.org/entity/Q3025332,,https://en.wikipedia.org/wiki/Second_English_Civil_War
http://commons.wikimedia.org/wiki/Special:FilePath/Conquista-de-M%C3%A9xico-por-Cort%C3%A9s-Tenochtitlan-Painting.png,Mexican Indian Wars,1519-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3280731,,https://en.wikipedia.org/wiki/List_of_Indigenous_rebellions_in_Mexico_and_Central_America
http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Etumba%20et%20un%20officiel%20Rwandais.jpg,2009 Eastern Congo offensive,2009-02-27T00:00:00Z,http://www.wikidata.org/entity/Q3196886,,https://en.wikipedia.org/wiki/2009_Eastern_Congo_offensive
http://commons.wikimedia.org/wiki/Special:FilePath/Zairian%20troops%20with%20Moroccan.jpg,Shaba I,1977-05-26T00:00:00Z,http://www.wikidata.org/entity/Q3290619,,https://en.wikipedia.org/wiki/Shaba_I
http://commons.wikimedia.org/wiki/Special:FilePath/Cesarstwo%20%C5%81aci%C5%84skie1204.png,Bulgarian–Latin Wars,1204-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3544429,,https://en.wikipedia.org/wiki/Bulgarian%E2%80%93Latin_wars
http://commons.wikimedia.org/wiki/Special:FilePath/Crusade%20of%201101%20v1.svg,Crusade of 1101,1101-01-01T00:00:00Z,http://www.wikidata.org/entity/Q51653,,https://en.wikipedia.org/wiki/Crusade_of_1101
,Third Crusade,1192-09-09T00:00:00Z,http://www.wikidata.org/entity/Q51655,,https://en.wikipedia.org/wiki/Third_Crusade
http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20dore%20crusades%20entry%20of%20the%20crusaders%20into%20constantinople.jpg,Fourth Crusade,1202-01-01T00:00:00Z,http://www.wikidata.org/entity/Q51656,,https://en.wikipedia.org/wiki/Fourth_Crusade
http://commons.wikimedia.org/wiki/Special:FilePath/Cathars%20expelled.JPG,Albigensian Crusade,1209-01-01T00:00:00Z,http://www.wikidata.org/entity/Q51657,,https://en.wikipedia.org/wiki/Albigensian_Crusade
http://commons.wikimedia.org/wiki/Special:FilePath/Capturing%20Damiate.jpg,Fifth Crusade,1217-01-01T00:00:00Z,http://www.wikidata.org/entity/Q51659,,https://en.wikipedia.org/wiki/Fifth_Crusade
http://commons.wikimedia.org/wiki/Special:FilePath/Al-Kamil%20Muhammad%20al-Malik%20and%20Frederick%20II%20Holy%20Roman%20Emperor.jpg,Sixth Crusade,1220-01-01T00:00:00Z,http://www.wikidata.org/entity/Q51660,,https://en.wikipedia.org/wiki/Sixth_Crusade
http://commons.wikimedia.org/wiki/Special:FilePath/Seventh%20crusade.jpg,Seventh Crusade,1248-01-01T00:00:00Z,http://www.wikidata.org/entity/Q51661,,https://en.wikipedia.org/wiki/Seventh_Crusade
http://commons.wikimedia.org/wiki/Special:FilePath/Fahnenwagen%20Koelhoffsche%20Chronik.jpg,War of the Limburg Succession,1283-01-01T00:00:00Z,http://www.wikidata.org/entity/Q64064,,https://en.wikipedia.org/wiki/War_of_the_Limburg_Succession
http://commons.wikimedia.org/wiki/Special:FilePath/Siege%20of%20Tunis%2C%20eighth%20crusade.jpg,Eighth Crusade,1270-01-01T00:00:00Z,http://www.wikidata.org/entity/Q243684,,https://en.wikipedia.org/wiki/Eighth_Crusade
http://commons.wikimedia.org/wiki/Special:FilePath/Friedrich%20der%20Grosse%20und%20der%20Feldscher.jpg,War of the Bavarian Succession,1778-01-01T00:00:00Z,http://www.wikidata.org/entity/Q157548,,https://en.wikipedia.org/wiki/War_of_the_Bavarian_Succession
http://commons.wikimedia.org/wiki/Special:FilePath/EdwardICrusadeMap.jpg,Ninth Crusade,1271-01-01T00:00:00Z,http://www.wikidata.org/entity/Q316743,,https://en.wikipedia.org/wiki/Lord_Edward%27s_crusade
http://commons.wikimedia.org/wiki/Special:FilePath/Hussitenkriege.tif,Hussite Wars,1419-08-08T00:00:00Z,http://www.wikidata.org/entity/Q478301,,https://en.wikipedia.org/wiki/Hussite_Wars
http://commons.wikimedia.org/wiki/Special:FilePath/Napol%C3%A9on%20III%20%C3%A0%20la%20bataille%20de%20Solf%C3%A9rino..jpg,Second Italian War of Independence,1859-04-27T00:00:00Z,http://www.wikidata.org/entity/Q540978,,https://en.wikipedia.org/wiki/Second_Italian_War_of_Independence
http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20Auray.jpg,War of the Breton Succession,1341-01-01T00:00:00Z,http://www.wikidata.org/entity/Q550172,,https://en.wikipedia.org/wiki/War_of_the_Breton_Succession
http://commons.wikimedia.org/wiki/Special:FilePath/War%20Memory%20Square%20in%20Massawa.jpg,Eritrean War of Independence,1961-09-01T00:00:00Z,http://www.wikidata.org/entity/Q607257,,https://en.wikipedia.org/wiki/Eritrean_War_of_Independence
http://commons.wikimedia.org/wiki/Special:FilePath/J-kl%20Erbfolgekrieg%20EK.jpg,War of the Jülich Succession,1610-10-24T00:00:00Z,http://www.wikidata.org/entity/Q568727,,https://en.wikipedia.org/wiki/War_of_the_J%C3%BClich_Succession
http://commons.wikimedia.org/wiki/Special:FilePath/339Kufstein%20Belagerung.jpg,War of the Succession of Landshut,1503-01-01T00:00:00Z,http://www.wikidata.org/entity/Q677693,,https://en.wikipedia.org/wiki/War_of_the_Succession_of_Landshut
,Crusade of 1197,1197-09-29T00:00:00Z,http://www.wikidata.org/entity/Q646409,,https://en.wikipedia.org/wiki/Crusade_of_1197
http://commons.wikimedia.org/wiki/Special:FilePath/Wojciech%20Gerson-Oplakane%20apostolstwo.jpg,Wendish Crusade,1147-01-01T00:00:00Z,http://www.wikidata.org/entity/Q683635,,https://en.wikipedia.org/wiki/Wendish_Crusade
http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20III%20of%20Denmark.jpg,Count's Feud,1536-08-08T00:00:00Z,http://www.wikidata.org/entity/Q707364,,https://en.wikipedia.org/wiki/Count%27s_Feud
http://commons.wikimedia.org/wiki/Special:FilePath/Sacco%20di%20mantova%20nel%201630.JPG,War of the Mantuan Succession,1628-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1527665,,https://en.wikipedia.org/wiki/War_of_the_Mantuan_Succession
http://commons.wikimedia.org/wiki/Special:FilePath/Mahdia%20Crusade%201390.jpg,Barbary Crusade,1390-10-09T00:00:00Z,http://www.wikidata.org/entity/Q1788488,,https://en.wikipedia.org/wiki/Barbary_Crusade
http://commons.wikimedia.org/wiki/Special:FilePath/Locator%20Duchy%20of%20Guelders%20and%20County%20of%20Zutphen%20%281350%29.svg,First War of the Guelderian Succession,1371-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1362154,,https://en.wikipedia.org/wiki/First_War_of_the_Guelderian_Succession
http://commons.wikimedia.org/wiki/Special:FilePath/Sempreatentos...aoperigo%21.jpg,Angolan War of Independence,1975-11-11T00:00:00Z,http://www.wikidata.org/entity/Q1780216,,https://en.wikipedia.org/wiki/Angolan_War_of_Independence
http://commons.wikimedia.org/wiki/Special:FilePath/Map%20Crusader%20states%201240-eng.png,The Barons' Crusade,1239-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1788485,,https://en.wikipedia.org/wiki/Barons%27_Crusade
http://commons.wikimedia.org/wiki/Special:FilePath/First%20battle%20villmergen.jpg,First War of Villmergen,1656-03-07T00:00:00Z,http://www.wikidata.org/entity/Q1267097,,https://en.wikipedia.org/wiki/First_War_of_Villmergen
http://commons.wikimedia.org/wiki/Special:FilePath/Combatentes%20do%20PAIGC%20%28FARP%29%20com%20lan%C3%A7a%20granadas%20e%20pistolas-metralhadoras.png,Guinea-Bissau War of Independence,1974-09-10T00:00:00Z,http://www.wikidata.org/entity/Q2609193,,https://en.wikipedia.org/wiki/Guinea-Bissau_War_of_Independence
,Third Javanese War of Succession,1749-12-15T00:00:00Z,http://www.wikidata.org/entity/Q2371369,,https://en.wikipedia.org/wiki/Third_Javanese_War_of_Succession
http://commons.wikimedia.org/wiki/Special:FilePath/Crois%C3%A9s.jpg,Alexandrian Crusade,1365-10-20T00:00:00Z,http://www.wikidata.org/entity/Q1788506,,https://en.wikipedia.org/wiki/Alexandrian_Crusade
,First Javanese War of Succession,1704-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2362089,,https://en.wikipedia.org/wiki/First_Javanese_War_of_Succession
http://commons.wikimedia.org/wiki/Special:FilePath/Karte%20Haus%20Burgund%205.png,War of the Burgundian Succession,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q2209960,,https://en.wikipedia.org/wiki/War_of_the_Burgundian_Succession
http://commons.wikimedia.org/wiki/Special:FilePath/Recapture%20of%20Kaschgar%20and%20capture%20of%20the%20rebel%20chief.jpg,Holy War of Jahangir Khoja,1759-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4126346,,https://en.wikipedia.org/wiki/Afaqi_Khoja_revolts
,Afghan-Sikh wars,1766-12-01T00:00:00Z,http://www.wikidata.org/entity/Q4689049,,https://en.wikipedia.org/wiki/Afghan%E2%80%93Sikh_Wars
http://commons.wikimedia.org/wiki/Special:FilePath/Jin%20Dynasty%201141%20%28no%20borders%29.png,Jurchen campaigns against the Song dynasty,1125-11-01T00:00:00Z,http://www.wikidata.org/entity/Q4446152,,https://en.wikipedia.org/wiki/Jin%E2%80%93Song_Wars
http://commons.wikimedia.org/wiki/Special:FilePath/0FilippovK%20KazakNaPohodARTM.jpg,Khivan campaign of 1839,1839-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4497453,,https://en.wikipedia.org/wiki/Khivan_campaign_of_1839
,Battle of Motta,1412-09-02T00:00:00Z,http://www.wikidata.org/entity/Q4871796,,https://en.wikipedia.org/wiki/Battle_of_Motta_(1412)
,Kazakh-Dzungar Wars,1643-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4208075,,https://en.wikipedia.org/wiki/Kazakh%E2%80%93Dzungar_Wars
,Crimean-Nogai Raids,1441-01-01T00:00:00Z,http://www.wikidata.org/entity/Q4242966,,https://en.wikipedia.org/wiki/Crimean%E2%80%93Nogai_slave_raids_in_Eastern_Europe
http://commons.wikimedia.org/wiki/Special:FilePath/Second%20Battle%20of%20Rivas%201856.jpg,Filibuster War,1856-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5027839,,https://en.wikipedia.org/wiki/Filibuster_War
,Cuzco Rebellion of 1814,1814-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5197126,,https://en.wikipedia.org/wiki/Cuzco_Rebellion_of_1814
http://commons.wikimedia.org/wiki/Special:FilePath/Karim%20Khan%20Zand%20with%20the%20Ottoman%20Ambassador%20Vehbi%20Effendi.png,Ottoman–Persian War,1775-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6077256,,https://en.wikipedia.org/wiki/Ottoman%E2%80%93Persian_War_(1775%E2%80%931776)
,Coto War,1921-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5887735,,https://en.wikipedia.org/wiki/Coto_War
,"First English Civil War, 1642",1642-01-01T00:00:00Z,http://www.wikidata.org/entity/Q5452958,,"https://en.wikipedia.org/wiki/First_English_Civil_War,_1642"
,Polish–Soviet War in 1920,1920-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7210104,,https://en.wikipedia.org/wiki/Polish%E2%80%93Soviet_War_in_1920
,Red River Bridge War,1931-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7304835,,https://en.wikipedia.org/wiki/Red_River_Bridge_War
http://commons.wikimedia.org/wiki/Special:FilePath/%D0%A2he%20Second%20Scutari%20War%20XV%20c%20AD%20eng.svg,Second Scutari War,1423-08-01T00:00:00Z,http://www.wikidata.org/entity/Q7443517,,https://en.wikipedia.org/wiki/Second_Scutari_War
,Yunnan–Guangxi War,1927-02-01T00:00:00Z,http://www.wikidata.org/entity/Q8061347,,https://en.wikipedia.org/wiki/Yunnan%E2%80%93Guangxi_War
http://commons.wikimedia.org/wiki/Special:FilePath/Bitka%20za%20moravac.jpg,Serbian–Ottoman Wars,1876-06-30T00:00:00Z,http://www.wikidata.org/entity/Q4416705,,https://en.wikipedia.org/wiki/Serbian%E2%80%93Ottoman_Wars_(1876%E2%80%931878)
http://commons.wikimedia.org/wiki/Special:FilePath/Byczyna%20battle.jpg,War of the Polish Succession,1588-01-24T00:00:00Z,http://www.wikidata.org/entity/Q3016850,,https://en.wikipedia.org/wiki/War_of_the_Polish_Succession_(1587%E2%80%931588)
http://commons.wikimedia.org/wiki/Special:FilePath/ShepherdByzempire1265.jpg,War of the Euboeote Succession,1256-01-01T00:00:00Z,http://www.wikidata.org/entity/Q7968681,,https://en.wikipedia.org/wiki/War_of_the_Euboeote_Succession
http://commons.wikimedia.org/wiki/Special:FilePath/Brazilian%20independence%20compilation.JPG,War of Independence of Brazil,1822-01-09T00:00:00Z,http://www.wikidata.org/entity/Q3082702,,https://en.wikipedia.org/wiki/Brazilian_War_of_Independence
,Second Javanese War of Succession,1719-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3407896,,https://en.wikipedia.org/wiki/Second_Javanese_War_of_Succession
http://commons.wikimedia.org/wiki/Special:FilePath/Desembarcoislasterceiras.jpg,War of the Portuguese Succession,1580-01-01T00:00:00Z,http://www.wikidata.org/entity/Q3298746,,https://en.wikipedia.org/wiki/War_of_the_Portuguese_Succession
,Tenshō Iga War,1579-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15436846,,https://en.wikipedia.org/wiki/Tensh%C5%8D_Iga_War
http://commons.wikimedia.org/wiki/Special:FilePath/Atlas%20Van%20der%20Hagen-KW1049B13%20013-PERSIA%20Sive%20SOPHORVM%20REGNVM.jpeg,Russo-Persian War of 1651–53,1651-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16693088,,https://en.wikipedia.org/wiki/Russo-Persian_War_(1651%E2%80%931653)
,Eelam War IV,2006-07-26T00:00:00Z,http://www.wikidata.org/entity/Q16151540,,https://en.wikipedia.org/wiki/Eelam_War_IV
,Russian-Livonian War (1480-1481),1480-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16412812,,https://en.wikipedia.org/wiki/Russian-Livonian_War_(1480-1481)
http://commons.wikimedia.org/wiki/Special:FilePath/Duke%20Mirko.jpg,Montenegrin–Ottoman War (1861–62),1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q16724471,,https://en.wikipedia.org/wiki/Montenegrin%E2%80%93Ottoman_War_(1861%E2%80%931862)
http://commons.wikimedia.org/wiki/Special:FilePath/Syrian%2C%20Iraqi%2C%20and%20Lebanese%20insurgencies.png,spillover of the Syrian Civil War,2011-06-17T00:00:00Z,http://www.wikidata.org/entity/Q17272643,,https://en.wikipedia.org/wiki/Spillover_of_the_Syrian_civil_war
,Bona crusade,1399-01-01T00:00:00Z,http://www.wikidata.org/entity/Q20640745,,https://en.wikipedia.org/wiki/Bona_crusade
,Stilicho's Pictish War,0398-01-01T00:00:00Z,http://www.wikidata.org/entity/Q18217276,,https://en.wikipedia.org/wiki/Stilicho%27s_Pictish_War
,Hīt offensive,2016-04-14T00:00:00Z,http://www.wikidata.org/entity/Q23403028,,https://en.wikipedia.org/wiki/Battle_of_Hit_(2016)
,Somaliland War of Independence,1981-04-06T00:00:00Z,http://www.wikidata.org/entity/Q107177113,,https://en.wikipedia.org/wiki/Somaliland_War_of_Independence
http://commons.wikimedia.org/wiki/Special:FilePath/Gyunnyut%20Operation.png,2018 Armenian–Azerbaijani clashes,2018-05-27T00:00:00Z,http://www.wikidata.org/entity/Q54448834,,https://en.wikipedia.org/wiki/2018_Armenian%E2%80%93Azerbaijani_clashes
http://commons.wikimedia.org/wiki/Special:FilePath/AnnaCharboniereTortured.jpg,Savoyard-Waldensian Wars,1655-04-24T00:00:00Z,http://www.wikidata.org/entity/Q55632642,,https://en.wikipedia.org/wiki/Savoyard%E2%80%93Waldensian_wars
http://commons.wikimedia.org/wiki/Special:FilePath/Mapa%20Chimor.svg,Chimor–Inca War,1470-01-01T00:00:00Z,http://www.wikidata.org/entity/Q65119540,,https://en.wikipedia.org/wiki/Chimor%E2%80%93Inca_War
,Khost rebellion (1912),1912-08-14T00:00:00Z,http://www.wikidata.org/entity/Q65079683,,https://en.wikipedia.org/wiki/Khost_rebellion_(1912)
http://commons.wikimedia.org/wiki/Special:FilePath/Iraq%20Ninth%20Century.png,Qarmatian invasion of Iraq,0927-01-01T00:00:00Z,http://www.wikidata.org/entity/Q111329728,,https://en.wikipedia.org/wiki/Qarmatian_invasion_of_Iraq
http://commons.wikimedia.org/wiki/Special:FilePath/Battle%20of%20D%C3%BCna%2C%201701.png,Swedish invasion of Poland (1701–1706),1701-01-01T00:00:00Z,http://www.wikidata.org/entity/Q10543737,,https://en.wikipedia.org/wiki/Swedish_invasion_of_Poland_(1701%E2%80%931706)
,Siege of Beirut (1110),1110-05-20T00:00:00Z,http://www.wikidata.org/entity/Q111291326,,https://en.wikipedia.org/wiki/Siege_of_Beirut_(1110)
http://commons.wikimedia.org/wiki/Special:FilePath/Manchuria%20Operation%20map.svg,Soviet invasion of Manchuria,1945-08-20T00:00:00Z,http://www.wikidata.org/entity/Q6165880,,https://en.wikipedia.org/wiki/Soviet_invasion_of_Manchuria
,Salt War,1304-01-01T00:00:00Z,http://www.wikidata.org/entity/Q113468818,,https://en.wikipedia.org/wiki/Salt_War_(1304)
